Time (s),X Axis (m/s^2),Y Axis (m/s^2),Z Axis (m/s^2)
13.18897638,-0.118637199,0.165379934,-0.411549865
13.18958207,0.116074715,-0.52917573,-0.308564025
13.19018776,0.460957528,-0.926748972,-0.356464416
13.19079346,0.329231453,-0.191477976,0.194390076
13.19139915,0.542388192,-0.27290864,0.215945252
13.19200485,-0.719787101,1.274273977,-0.023556701
13.19261054,-0.62638134,1.00363677,0.239895447
13.19321623,0.496882821,-0.555520944,0.263845643
13.19382193,-0.233598136,0.572533255,-0.655841857
13.19442762,-0.135402336,-0.306438913,-0.23431842
13.19503331,0.312466317,-0.840528269,-0.148097717
13.19563901,0.075359383,-0.126812448,0.144094666
13.1962447,0.635793953,-0.351944284,0.285400818
13.19685039,-0.212042961,0.998846731,-0.126542541
13.19745609,-0.535370597,1.235953665,0.682974061
13.19806178,0.379526864,-0.349549265,0.153674744
13.19866747,0.099309578,-0.064541941,-0.581596252
13.19927317,-0.154562492,-0.179502878,-0.38520465
13.19987886,0.063384285,-1.154275827,-0.315749084
13.20048455,0.24540577,-0.265723581,-0.047506896
13.20109025,0.405872078,-0.248958444,0.17762494
13.20169594,-0.001281242,0.464757376,0.237500428
13.20230164,-0.532975578,1.429950247,0.84104535
13.20290733,-0.192882804,0.263575735,0.297375916
13.20351302,0.123259774,-0.368709421,-0.315749084
13.20411872,-0.535370597,0.004913626,-0.531300842
13.20472441,0.013088875,-1.041709909,-0.698952209
13.2053301,0.199900399,-0.826158152,-0.179232971
13.2059358,0.597473641,-0.136392527,0.345276307
13.20654149,0.29330616,0.129454641,0.362041443
13.20714718,-0.789242668,1.386839895,0.63507367
13.20775288,-0.487470207,0.768924856,0.572803162
13.20835857,0.24301075,-0.543545847,-0.107382385
13.20896426,-0.355744133,0.395301809,-0.447475158
13.20956996,0.060989266,-0.624976511,-0.713322326
13.21017565,0.506462899,-1.178226023,-0.306169006
13.21078134,0.2980962,0.194120169,0.160859803
13.21138704,0.336416512,-0.363919382,0.136909608
13.21199273,-0.683861808,1.281459036,0.208760193
13.21259843,-0.535370597,1.223978567,0.544062928
13.21320412,0.331626473,-0.727962351,0.148884705
13.21380981,-0.109057121,0.452782278,-0.215158264
13.21441551,-0.389274406,-0.102862253,-0.18402301
13.2150212,0.108889657,-0.665691843,-0.227133361
13.21562689,0.350786629,0.079159231,0.141699647
13.21623259,0.470537606,-0.311228952,0.251870545
13.21683828,-0.566505851,1.097042532,0.445867127
13.21744397,-0.52100048,1.214398489,0.271030701
13.21804967,0.266960946,-0.371104441,0.208760193
13.21865536,-0.200067863,-0.11962739,0.32851117
13.21926105,-0.053971672,-0.210638132,-0.64386676
13.21986675,0.130444832,-0.996204538,-0.703742248
13.22047244,0.221455575,-0.304043894,-0.097802307
13.22107813,0.592683602,-0.22261323,0.146489686
13.22168383,-0.092291984,0.618038626,0.158464783
13.22228952,-0.547345695,1.497010794,0.848230408
13.22289522,-0.183302726,0.275550833,0.448262147
13.22350091,0.274146004,-0.524385691,-0.397179748
13.2241066,-0.377299308,-0.275303659,-0.272638732
13.2247123,0.032249032,-0.941119089,-0.888158752
13.22531799,0.278936043,-0.816578073,-0.356464416
13.22592368,0.566338387,-0.258538523,0.206365174
13.22652938,0.118469735,0.009703665,0.184809998
13.22713507,-0.647936515,1.571256399,0.934451111
13.22774076,-0.238388175,0.780899954,0.58238324
13.22834646,0.04182911,-0.581866159,-0.397179748
13.22895215,-0.413224601,0.196515188,-0.375624572
13.22955784,0.056199227,-0.603421335,-0.411549865
13.23016354,0.6046587,-1.144695749,-0.363649475
13.23076923,0.425032235,-0.064541941,-0.102592346
13.23137492,0.489697762,-0.191477976,-0.042716857
13.23198062,-0.650331535,1.070697317,0.062664002
13.23258631,-0.5233955,1.097042532,0.453052186
13.233192,0.281331063,-0.596236277,0.120144471
13.2337977,-0.300658683,0.498287649,-0.172047912
13.23440339,-0.497050285,-0.246563425,-0.322934142
13.23500909,0.274146004,-0.88363862,-0.605546447
13.23561478,0.113679696,-0.088492136,0.251870545
13.23622047,0.278936043,-0.402239694,0.27821576
13.23682617,-0.506630363,0.831195364,0.237500428
13.23743186,-0.657516593,1.396419973,0.716504334
13.23803755,0.266960946,-0.198663034,0.065059022
13.23864325,-0.154562492,-0.234588327,-0.428315002
13.23924894,-0.051576652,0.004913626,-0.557646057
13.23985463,-0.156957511,-0.905193796,-0.548065978
13.24046033,0.187925301,-0.433374948,-0.013976623
13.24106602,0.729199715,-0.347154245,0.187205018
13.24167171,0.235825692,0.452782278,0.254265565
13.24227741,-0.453939933,1.552096243,0.999116639
13.2428831,-0.087501945,0.373746634,0.527297791
13.24348879,0.14241993,-0.454930124,-0.270243713
13.24409449,-0.559320793,-0.196268015,-0.619916564
13.24470018,0.235825692,-1.063265085,-0.607941467
13.24530588,0.492092782,-0.984229441,-0.2319234
13.24591157,0.568733407,-0.304043894,0.055478943
13.24651726,0.221455575,-0.131602487,0.73805951
13.24712296,-0.247968254,1.281459036,0.781169861
13.24772865,-0.238388175,0.785689993,0.472212342
13.24833434,0.187925301,-0.665691843,0.232710389
13.24894004,-0.441964836,0.333031302,-0.236713439
13.24954573,-0.276708488,-0.234588327,-0.574411193
13.25015142,0.556758309,-1.288396921,-0.457055236
13.25075712,0.54957325,-0.162737741,0.017158631
13.25136281,0.678904305,-0.213033152,0.110564393
13.2519685,-0.643146476,1.132967825,0.283005799
13.2525742,-0.588061027,1.530541067,0.606333436
13.25317989,0.185530282,-0.584261179,-0.040321838
13.25378558,-0.156957511,0.206095266,-0.660631896
13.25439128,-0.118637199,-0.047776804,-0.624706603
13.25499697,0.252590828,-0.871663523,-0.243898498
13.25560267,-0.022836418,-0.129207468,0.163254822
13.25620836,0.609448739,-0.428584909,0.215945252
13.25681405,-0.310238761,0.658753958,0.201575135
13.25741975,-0.698231925,1.504195852,0.740454529
13.25802544,0.283726082,-0.157947702,0.318931092
13.25863113,-0.16653759,-0.102862253,-0.421129943
13.25923683,-0.121032218,-0.028616648,-0.313354064
13.25984252,-0.006071281,-1.187806101,-0.272638732
13.26044821,0.096914559,-0.354339304,-0.164862853
13.26105391,0.45137745,-0.165132761,0.314141053
13.2616596,0.108889657,0.519842825,0.247080506
13.26226529,-0.434779777,1.458690481,0.821885193
13.26287099,-0.293473625,0.18693511,0.73805951
13.26347668,-0.037206535,-0.543545847,-0.265453674
13.26408237,-0.554530754,0.043233938,-0.598361389
13.26468807,0.082544442,-0.876453562,-0.732482482
13.26529376,0.391501961,-1.041709909,-0.167257873
13.26589945,0.671719246,-0.045381784,0.12493451
13.26650515,0.276541024,0.002518606,0.105774354
13.26711084,-0.422804679,1.293434134,0.63746869
13.26771654,-0.336583976,0.946156302,0.625493592
13.26832223,0.254985848,-0.402239694,-0.291798889
13.26892792,-0.202462883,0.424042044,-0.186418029
13.26953362,-0.188092765,-0.4764853,-0.504955627
13.27013931,0.472932625,-1.029734812,-0.627101623
13.270745,0.286121102,0.002518606,0.096194275
13.2713507,0.607053719,-0.337574167,0.158464783
13.27195639,-0.580875968,1.238348684,0.342881287
13.27256208,-0.46831005,1.401210013,0.656628846
13.27316778,0.231035653,-0.802207956,0.127329529
13.27377347,-0.16653759,0.378536673,-0.188813049
13.27437916,-0.408434562,-0.052566843,-0.459450256
13.27498486,0.317256356,-0.83334321,-0.49058551
13.27559055,0.027458992,-0.019036569,0.251870545
13.27619624,0.360366707,-0.469300241,0.369226502
13.27680194,0.101704598,0.967711477,0.256660584
13.27740763,-0.62398632,1.324569388,0.333301209
13.27801333,0.278936043,-0.478880319,0.697344178
13.27861902,-0.130612297,-0.292068796,-0.229528381
13.27922471,-0.056366691,-0.1699228,-0.658236877
13.27983041,-0.003676261,-0.977044382,-0.296588928
13.2804361,0.209480477,-0.191477976,-0.339699279
13.28104179,0.578313485,-0.454930124,0.184809998
13.28164749,0.259775887,0.481522513,0.077034119
13.28225318,-0.434779777,1.599996634,0.678184022
13.28285887,0.128049813,0.309081106,0.438682068
13.28346457,0.235825692,-0.318414011,-0.639076721
13.28407026,-0.612011222,-0.253748484,-0.684582092
13.28467595,0.329231453,-1.012969675,-0.698952209
13.28528165,0.14481495,-1.08721528,-0.294193908
13.28588734,0.484907723,-0.299253855,0.17522992
13.28649303,0.060989266,-0.019036569,0.194390076
13.28709873,-0.482680168,1.307804251,0.474607361
13.28770442,-0.42040966,0.948551321,0.589568299
13.28831012,0.027458992,-0.359129343,-0.140912658
13.28891581,-0.458729972,0.201305227,-0.423524963
13.2895215,-0.073131828,-0.47409028,-0.425919982
13.2901272,0.769915047,-1.022549753,-0.152887756
13.29073289,0.44658741,-0.105257273,-0.011581603
13.29133858,0.575918465,-0.32080903,-0.037926818
13.29194428,-0.46831005,1.15931304,0.184809998
13.29254997,-0.580875968,1.353309622,0.68536908
13.29315566,0.065779305,-0.47409028,0.084219178
13.29376136,-0.087501945,0.452782278,-0.557646057
13.29436705,-0.406039543,-0.201058054,-0.267848693
13.29497274,0.379526864,-0.845318308,-0.610336486
13.29557844,0.096914559,0.112689505,-0.174442932
13.29618413,0.530413094,-0.062146921,0.07224408
13.29678982,-0.16174755,0.759344778,0.062664002
13.29739552,-0.693441886,1.240743704,0.541667908
13.29800121,0.408267098,-0.37589448,0.170439881
13.2986069,-0.080316886,-0.248958444,-0.648656799
13.2992126,-0.077921867,0.002518606,-0.318144103
13.29981829,0.09212452,-1.096795359,-0.552856017
13.30042399,0.465747567,-0.483670359,-0.346884338
13.30102968,0.257380867,-0.483670359,0.12253949
13.30163537,0.216665535,0.352191458,0.062664002
13.30224107,-0.224018058,1.607181692,0.778774842
13.30284676,-0.188092765,0.630013723,0.32611615
13.30345245,-0.133007316,-0.380684519,-0.121752502
13.30405815,-0.341374015,-0.213033152,-0.461845275
13.30466384,0.326836434,-0.790232859,-0.849838439
13.30526953,0.432217293,-0.874058542,-0.416339904
13.30587523,0.65495411,-0.287278757,0.02194867
13.30648092,0.161580086,0.038443899,0.491372498
13.30708661,-0.37011425,1.221583548,0.421916932
13.30769231,-0.542555656,0.984476614,0.354856385
13.308298,0.111284676,-0.301648874,0.512927674
13.30890369,-0.324608879,0.107899466,-0.33730426
13.30950939,-0.291078605,-0.136392527,-0.469030334
13.31011508,0.645374032,-1.441678171,-0.188813049
13.31072078,0.635793953,-0.193872995,-0.064272033
13.31132647,0.427427254,-0.148367624,0.132119568
13.31193216,-0.422804679,0.828800345,0.235105408
13.31253786,-0.451544914,1.535331106,0.606333436
13.31314355,0.274146004,-0.610606394,0.17522992
13.31374924,-0.092291984,0.201305227,-0.457055236
13.31435494,-0.377299308,-0.009456491,-0.298983947
13.31496063,0.226245614,-1.156670847,-0.191208068
13.31556632,-0.082711906,-0.023826609,-0.02834674
13.31617202,0.44658741,-0.241773386,0.199180115
13.31677771,-0.152167472,0.368956595,-0.002001525
13.3173834,-0.657516593,1.51856597,0.575198182
13.3179891,0.324441414,-0.191477976,0.522507752
13.31859479,0.080149422,-0.172317819,-0.289403869
13.31920048,-0.176117668,0.040838919,-0.425919982
13.31980618,-0.16174755,-1.099190378,-0.344489318
13.32041187,0.010693856,-0.572286081,-0.049901916
13.32101757,0.29330616,-0.502830515,0.472212342
13.32162326,0.056199227,0.421647024,0.488977479
13.32222895,-0.753317375,1.358099661,0.589568299
13.32283465,-0.192882804,0.337821341,0.33090619
13.32344034,0.190320321,-0.464510202,-0.272638732
13.32404603,-0.377299308,-0.100467234,-0.607941467
13.32465173,0.223850594,-0.811788034,-0.670211975
13.32525742,0.259775887,-1.132720652,-0.176837951
13.32586311,0.429822274,-0.191477976,0.184809998
13.32646881,0.108889657,0.074369192,0.244685486
13.3270745,-0.322213859,1.10662261,0.577593201
13.32768019,-0.482680168,1.10662261,0.6877641
13.32828589,0.104099617,-0.27290864,-0.176837951
13.32889158,-0.159352531,0.088739309,-0.502560607
13.32949727,-0.422804679,-0.236983347,-0.449870178
13.33010297,0.34839161,-1.159065866,-0.598361389
13.33070866,0.530413094,-0.203453073,-0.306169006
13.33131435,0.669324227,-0.277698679,-0.121752502
13.33192005,-0.396459465,0.644383841,0.136909608
13.33252574,-0.755712394,1.398814993,0.627888611
13.33313144,0.228640633,-0.541150827,0.259055604
13.33373713,0.084939461,0.179750052,-0.246293517
13.33434282,-0.487470207,0.18933013,-0.58878131
13.33494852,0.322046395,-0.847713327,-0.210368225
13.33555421,-0.101872062,0.026468802,0.005183533
13.3361599,0.278936043,-0.490855417,0.287795838
13.3367656,-0.073131828,0.620433645,0.184809998
13.33737129,-0.655121574,1.506590872,0.469817322
13.33797698,0.152000008,-0.260933542,0.762009705
13.33858268,-0.020441398,-0.27051362,-0.655841857
13.33918837,-0.006071281,-0.083702097,-0.447475158
13.33979406,-0.176117668,-0.878848581,-0.28221881
13.34039976,0.032249032,-0.361524362,-0.236713439
13.34100545,0.369946785,-0.363919382,0.397966736
13.34161114,-0.065946769,0.34021636,0.203970154
13.34221684,-0.441964836,1.355704641,0.728479432
13.34282253,-0.219228019,0.49589263,0.450657166
13.34342823,-0.106662101,-0.32320405,-0.195998107
13.34403392,-0.355744133,-0.11723237,-0.533695861
13.34463961,0.087334481,-0.845318308,-0.675002014
13.34524531,0.425032235,-1.041709909,-0.186418029
13.345851,0.307676278,-0.229798288,0.033923768
13.34645669,0.168765145,0.024073782,0.089009217
13.34706239,-0.362929191,0.984476614,0.670998963
13.34766808,-0.513815422,1.099437552,0.659023865
13.34827377,0.329231453,-0.440560007,-0.236713439
13.34887947,-0.26712841,-0.062146921,-0.394784728
13.34948516,-0.499445304,-0.090887155,-0.275033752
13.35009085,0.50167286,-1.317137155,-0.492980529
13.35069655,0.619028817,-0.210638132,-0.140912658
13.35130224,0.731594735,-0.464510202,0.014763611
13.35190793,-0.382089347,0.692284231,0.22552533
13.35251363,-0.853908195,1.614366751,0.579988221
13.35311932,0.254985848,-0.462115183,0.045898865
13.35372502,-0.11384716,0.170169973,-0.313354064
13.35433071,-0.228808097,0.057604056,-0.296588928
13.3549364,0.216665535,-0.931539011,-0.296588928
13.3555421,0.027458992,-0.054961862,-0.205578185
13.35614779,0.475327645,-0.581866159,0.215945252
13.35675348,-0.365324211,0.601273489,-0.035531799
13.35735918,-0.386879386,1.439530325,0.395571717
13.35796487,0.209480477,-0.351944284,0.362041443
13.35857056,-0.140192375,0.028863821,-0.291798889
13.35917626,-0.140192375,-0.208243112,-0.413944885
13.35978195,0.020273934,-0.715987253,-0.715717346
13.36038764,0.319651375,-0.371104441,-0.090617248
13.36099334,0.54957325,-0.605816355,0.194390076
13.36159903,0.278936043,0.313871145,-0.033136779
13.36220472,-0.482680168,1.353309622,0.496162537
13.36281042,-0.362929191,0.622828665,0.374016541
13.36341611,0.068174325,-0.613001413,-0.152887756
13.3640218,-0.147377433,-0.054961862,-0.43789508
13.3646275,-0.307843742,-0.761492624,-0.550460998
13.36523319,0.384316903,-1.254866648,-0.215158264
13.36583889,0.381921883,-0.354339304,0.043503846
13.36644458,0.302886239,-0.11723237,0.036318787
13.36705027,-0.099477043,1.010821829,0.469817322
13.36765597,-0.635961418,0.979686575,0.546457947
13.36826166,0.252590828,-0.605816355,0.055478943
13.36886735,-0.396459465,0.019283743,-0.366044494
13.36947305,-0.022836418,-0.088492136,-0.533695861
13.37007874,0.463352547,-1.29558198,-0.507350646
13.37068443,0.369946785,-0.225008249,-0.083432189
13.37129013,0.6046587,-0.27290864,-0.08103717
13.37189582,-0.41801464,0.90304595,-0.116962463
13.37250151,-0.52100048,1.485035696,0.6877641
13.37310721,0.094519539,-0.325599069,0.165649842
13.3737129,-0.06115673,0.124664602,-0.631891662
13.37431859,-0.456334953,0.167774954,-0.464240295
13.37492429,0.278936043,-0.878848581,-0.442685119
13.37552998,0.108889657,-0.258538523,-0.095407287
13.37613568,0.645374032,-0.275303659,0.232710389
13.37674137,-0.082711906,0.438412161,-0.327724182
13.37734706,-0.590456047,1.765252981,0.445867127
13.37795276,0.084939461,-0.031011667,0.551247986
13.37855845,-0.032416496,-0.246563425,-0.308564025
13.37916414,0.034644051,0.160589895,-0.514535705
13.37976984,0.022668953,-0.943514109,-0.421129943
13.38037553,0.362761727,-0.498040476,-0.1337276
13.38098122,0.326836434,-0.268118601,-0.100197326
13.38158692,0.305281258,0.436017141,0.338091248
13.38219261,-0.659911613,1.303014212,0.670998963
13.3827983,-0.185697746,0.507867727,0.4793974
13.383404,0.197505379,-0.32080903,-0.248688537
13.38400969,-0.269523429,0.129454641,-0.813913146
13.38461538,0.03943409,-0.651321726,-0.509745666
13.38522108,0.355576668,-1.185411081,-0.095407287
13.38582677,0.559153328,-0.301648874,-0.013976623
13.38643247,0.226245614,0.095924368,0.180019959
13.38703816,-0.137797355,1.240743704,0.757219666
13.38764385,-0.710207023,1.061117239,0.802725037
13.38824955,-0.073131828,-0.313623972,-0.198393127
13.38885524,-0.142587394,-0.023826609,-0.409154846
13.38946093,-0.413224601,-0.06933198,-0.469030334
13.39006663,0.250195809,-0.977044382,-0.370834533
13.39067232,0.54957325,-0.225008249,0.306955994
13.39127801,0.44898243,-0.205848093,0.127329529
13.39188371,-0.176117668,0.663543997,-0.100197326
13.3924894,-0.846723136,1.408395071,0.663813904
13.39309509,0.020273934,-0.217823191,0.165649842
13.39370079,0.331626473,0.141429739,-0.409154846
13.39430648,-0.346164054,0.29231597,-0.243898498
13.39491217,0.489697762,-0.828553171,-0.514535705
13.39551787,0.022668953,-0.337574167,-0.342094299
13.39612356,0.465747567,-0.196268015,0.038713807
13.39672925,-0.018046379,0.294710989,0.874575623
13.39733495,-0.600036125,1.77243804,0.587173279
13.39794064,0.19511036,0.067184134,0.579988221
13.39854634,0.235825692,-0.404634714,0.575198182
13.39915203,-0.327003898,0.311476126,-0.258268615
13.39975772,-0.128217277,-0.967464304,-0.639076721
13.40036342,0.180740242,-0.505225534,-0.277428771
13.40096911,0.439402352,-0.52678071,0.290190858
13.4015748,0.377131844,-0.023826609,-0.040321838
13.4021805,-0.801217765,1.501800833,0.397966736
13.40278619,-0.135402336,0.498287649,0.778774842
13.40339188,0.130444832,-0.481275339,-0.224738342
13.40399758,-0.26712841,0.105504446,-0.684582092
13.40460327,-0.121032218,-0.926748972,-0.574411193
13.40520896,0.302886239,-1.084820261,-0.389994689
13.40581466,0.765125008,-0.287278757,0.127329529
13.40642035,0.34839161,-0.174712839,0.283005799
13.40702604,-0.382089347,1.061117239,0.256660584
13.40763174,-0.374904289,1.125782766,0.477002381
13.40823743,0.247800789,-0.186687937,0.033923768
13.40884313,-0.039601554,-0.143577585,-0.330119201
13.40944882,-0.221623039,-0.026221628,-0.533695861
13.41005451,0.312466317,-1.068055124,-0.428315002
13.41066021,0.393896981,-0.380684519,0.37880658
13.4112659,0.350786629,-0.191477976,-0.157677795
13.41187159,-0.360534172,0.641988821,0.002788514
13.41247729,-0.47070507,1.434740286,0.579988221
13.41308298,0.276541024,-0.260933542,0.235105408
13.41368867,-0.003676261,-0.138787546,0.01955365
13.41429437,-0.530580558,0.174960013,-0.308564025
13.41490006,0.159185067,-0.648926706,-0.140912658
13.41550575,0.087334481,-0.292068796,0.038713807
13.41611145,0.353181649,-0.263328562,0.141699647
13.41671714,-0.123427238,0.34021636,0.184809998
13.41732283,-0.937733879,1.695797415,0.48418744
13.41792853,-0.190487785,0.151009817,0.369226502
13.41853422,0.020273934,-0.179502878,-0.265453674
13.41913992,-0.305448722,0.206095266,-0.351674377
13.41974561,-0.152167472,-0.905193796,-0.428315002
13.4203513,0.187925301,-0.454930124,-0.095407287
13.420957,0.432217293,-0.275303659,0.163254822
13.42156269,0.197505379,0.313871145,0.043503846
13.42216838,-0.631171379,1.101832571,0.587173279
13.42277408,-0.125822258,0.567743216,0.397966736
13.42337977,0.132839852,-0.416609812,-0.330119201
13.42398546,-0.224018058,0.014493704,-0.442685119
13.42459116,-0.037206535,-0.605816355,-0.840258361
13.42519685,0.187925301,-1.405752878,-0.310959045
13.42580254,0.559153328,-0.57947114,0.141699647
13.42640824,0.465747567,-0.031011667,0.33090619
13.42701393,-0.075526847,0.998846731,0.89134076
13.42761962,-0.516210441,1.089857473,0.385991639
13.42822532,0.125654793,-0.193872995,0.503347596
13.42883101,-0.310238761,-0.136392527,0.357251404
13.42943671,-0.219228019,0.071974173,-0.624706603
13.4300424,0.34599659,-1.120745554,-0.502560607
13.43064809,0.120864754,-0.366314402,0.079429139
13.43125379,0.489697762,-0.076517038,0.069849061
13.43185948,-0.104267082,0.586903372,0.199180115
13.43246517,-0.441964836,1.61915679,0.472212342
13.43307087,0.060989266,0.012098684,0.230315369
13.43367656,0.187925301,-0.004666452,0.012368592
13.43428225,-0.171327629,0.222860403,-0.504955627
13.43488795,0.312466317,-0.926748972,-0.459450256
13.43549364,0.132839852,-0.519595652,0.129724549
13.43609933,0.573523446,-0.141182566,0.170439881
13.43670503,-0.204857902,0.371351614,-0.138517639
13.43731072,-0.6215913,1.585626516,0.589568299
13.43791641,0.334021492,0.002518606,0.397966736
13.43852211,0.060989266,-0.483670359,-0.466635314
13.4391278,-0.094687004,0.13903472,-0.351674377
13.43973349,0.259775887,-0.962674265,-0.404364807
13.44033919,0.166370125,-0.507620554,-0.267848693
13.44094488,0.288516121,-0.366314402,0.237500428
13.44155058,0.638188973,-0.042986765,0.448262147
13.44215627,-0.635961418,1.288644095,0.620703553
13.44276196,-0.408434562,0.780899954,0.670998963
13.44336766,0.281331063,-0.524385691,-0.378019592
13.44397335,-0.097082023,0.067184134,-0.667816955
13.44457904,-0.11384716,-0.699222116,-0.64147174
13.44518474,0.2980962,-1.084820261,-0.5384859
13.44579043,0.417847176,-0.359129343,0.091404236
13.44639612,0.130444832,-0.239378366,0.218340272
13.44700182,-0.030021476,1.049142141,0.448262147
13.44760751,-0.46831005,1.271878958,0.618308533
13.4482132,-0.341374015,-0.361524362,0.084219178
13.4488189,-0.451544914,0.002518606,-0.454660217
13.44942459,-0.21443798,0.071974173,-0.639076721
13.45003028,0.377131844,-1.24289155,-0.492980529
13.45063598,0.441797371,-0.136392527,-0.02834674
13.45124167,0.410662117,-0.32320405,-0.140912658
13.45184737,-0.343769035,0.586903372,0.012368592
13.45245306,-0.731762199,1.461085501,0.599148377
13.45305875,-0.01325634,-0.265723581,0.304560975
13.45366445,0.001113778,0.105504446,-0.298983947
13.45427014,-0.487470207,0.431227102,-0.296588928
13.45487583,0.254985848,-0.854898386,-0.342094299
13.45548153,-0.123427238,-0.366314402,-0.162467834
13.45608722,0.532808114,-0.246563425,-0.025951721
13.45669291,-0.142587394,0.23723052,0.318931092
13.45729861,-0.858698234,1.801178274,0.908105897
13.4579043,0.084939461,0.069579153,0.520112733
13.45850999,0.19511036,-0.37349946,-0.466635314
13.45911569,-0.16653759,0.323451223,-0.631891662
13.45972138,0.058594246,-1.020154734,-0.38520465
13.46032707,0.281331063,-0.557915964,-0.179232971
13.46093277,0.254985848,-0.205848093,0.290190858
13.46153846,0.595078621,-0.105257273,0.397966736
13.46214416,-0.46831005,1.219188528,0.596753358
13.46274985,-0.374904289,0.917416067,0.438682068
13.46335554,0.257380867,-0.359129343,-0.152887756
13.46396124,0.147209969,-0.090887155,-0.629496642
13.46456693,0.108889657,-0.850108347,-0.476215392
13.46517262,0.329231453,-1.319532175,-0.401969787
13.46577832,0.393896981,-0.253748484,0.213550233
13.46638401,0.463352547,0.007308645,0.146489686
13.4669897,-0.06115673,0.996451712,0.249475525
13.4675954,-0.410829582,1.26229888,0.654233826
13.46820109,0.156790047,-0.253748484,-0.095407287
13.46880678,-0.125822258,0.007308645,-0.28700885
13.46941248,-0.525790519,0.043233938,-0.291798889
13.47001817,0.223850594,-1.147090769,-0.366044494
13.47062386,0.468142586,-0.383079538,0.091404236
13.47122956,0.44898243,-0.505225534,0.184809998
13.47183525,-0.099477043,0.584508352,0.065059022
13.47244094,-0.87785839,1.540121145,0.371621522
13.47304664,0.096914559,-0.050171823,0.199180115
13.47365233,-0.039601554,-0.064541941,0.100984315
13.47425803,-0.434779777,0.34261138,-0.442685119
13.47486372,0.334021492,-0.7830478,-0.658236877
13.47546941,0.015483895,-0.42618989,-0.104987365
13.47607511,0.413057137,-0.11723237,0.263845643
13.4766808,0.096914559,0.103109427,0.191995057
13.47728649,-0.552135734,1.61915679,0.759614686
13.47789219,-0.030021476,0.282735891,0.656628846
13.47849788,0.173555184,-0.42618989,-0.277428771
13.47910357,-0.353349113,0.100714407,-0.409154846
13.47970927,-0.247968254,-0.766282663,-0.557646057
13.48031496,0.329231453,-0.675271921,-0.368439514
13.48092065,0.357971688,-0.567496042,0.146489686
13.48152635,0.317256356,0.048023977,0.100984315
13.48213204,-0.643146476,1.214398489,0.730874451
13.48273773,-0.298263664,0.75215972,0.575198182
13.48334343,0.104099617,-0.586656198,-0.088222228
13.48394912,-0.192882804,-0.098072214,-0.595966369
13.48455482,-0.116242179,-0.620186472,-0.646261779
13.48516051,0.528018075,-1.238101511,-0.466635314
13.4857662,0.647769051,-0.536360788,-0.260663635
13.4863719,0.396292,-0.289673777,0.029133729
13.48697759,-0.173722648,0.991661673,0.541667908
13.48758328,-0.710207023,1.422765188,0.984746522
13.48818898,0.154395028,-0.138787546,0.323721131
13.48879467,-0.250363273,-0.32080903,0.129724549
13.48940036,-0.394064445,0.246810598,-0.373229553
13.49000606,0.420242196,-1.113560495,-0.483400451
13.49061175,0.561548348,-0.361524362,0.067454041
13.49121744,0.329231453,0.055209036,0.043503846
13.49182314,-0.049181633,0.23723052,0.261450623
13.49242883,-0.568900871,1.585626516,0.63267865
13.49303452,-0.01086132,0.091134329,-0.002001525
13.49364022,0.044224129,-0.239378366,-0.461845275
13.49424591,-0.664701652,0.459967337,-0.418734924
13.49485161,0.147209969,-0.866873484,-0.404364807
13.4954573,0.072964364,-0.335179148,-0.07864215
13.49606299,0.6046587,-0.038196726,0.129724549
13.49666869,0.185530282,0.052814016,0.203970154
13.49727438,-0.87785839,1.82273345,0.718899354
13.49788007,0.027458992,0.359376516,0.48179242
13.49848577,0.314861336,-0.421399851,-0.203183166
13.49909146,-0.243178215,0.277945852,-0.550460998
13.49969715,-0.252758293,-0.921958933,-0.28221881
13.50030285,0.173555184,-0.557915964,-0.195998107
13.50090854,0.283726082,-0.263328562,0.17522992
13.50151423,0.276541024,-0.122022409,0.182414979
13.50211993,-0.461124992,1.185658255,0.460237244
13.50272562,-0.094687004,0.929391165,0.702134217
13.50333131,0.065779305,-0.380684519,-0.025951721
13.50393701,-0.020441398,-0.102862253,-0.469030334
13.5045427,-0.06355175,-0.754307566,-0.461845275
13.50514839,0.365156746,-1.092005319,-0.354069396
13.50575409,0.587893563,-0.454930124,-0.076247131
13.50635978,0.334021492,-0.129207468,-0.104987365
13.50696548,-0.348559074,0.929391165,0.364436463
13.50757117,-0.5233955,1.329359427,0.776379822
13.50817686,-0.097082023,-0.131602487,-0.157677795
13.50878256,-0.377299308,-0.225008249,-0.366044494
13.50938825,-0.276708488,0.428832083,-0.303773986
13.50999394,0.29330616,-1.080030222,-0.617521545
13.51059964,0.520833016,-0.610606394,0.081824158
13.51120533,0.365156746,-0.282488718,0.168044861
13.51181102,0.24301075,0.141429739,-0.037926818
13.51241672,-0.789242668,1.595206595,0.556038025
13.51302241,-0.087501945,0.198910208,0.129724549
13.5136281,0.34839161,-0.605816355,-0.112172424
13.5142338,-0.279103508,0.550978079,-0.703742248
13.51483949,0.156790047,-1.106375437,-0.708532287
13.51544518,0.044224129,-0.397449655,0.017158631
13.51605088,0.314861336,0.366561575,0.065059022
13.51665657,0.221455575,-0.299253855,0.675789002
13.51726227,-0.444359855,1.861053763,0.826675233
13.51786796,-0.173722648,0.345006399,0.294980897
13.51847365,0.336416512,-0.93393403,0.170439881
13.51907935,-0.465915031,0.400091848,-0.49058551
