Time (s),Y Axis (m/s^2),Z Axis (m/s^2)
6.721191,0.57812292,1.10564586
6.72168,0.57670047,1.10584206
6.722168,0.57546441,1.11004074
6.722656,0.57753432,1.10474334
6.723145,0.57934917,1.10476296
6.723633,0.58149756,1.10056428
6.724121,0.56821482,1.10353671
6.724609,0.57297267,1.09851399
6.725098,0.58431303,1.10364462
6.725586,0.57167775,1.10654838
6.726074,0.57462075,1.0996029
6.726563,0.58022226,1.10897145
6.727051,0.58378329,1.10996226
6.727539,0.57076542,1.10849076
6.728027,0.5730021,1.11097269
6.728516,0.57906468,1.11267963
6.729004,0.57994758,1.11263058
6.729492,0.57294324,1.1137293
6.72998,0.58145832,1.11198312
6.730469,0.58282191,1.11593655
6.730957,0.57725964,1.11450429
6.731445,0.57727926,1.11423942
6.731934,0.58208616,1.11418056
6.732422,0.58166433,1.11809475
6.73291,0.57219768,1.1156913
6.733398,0.57929031,1.1136312
6.733887,0.58581396,1.11585807
6.734375,0.57651408,1.11171825
6.734863,0.56530125,1.11550491
6.735352,0.58306716,1.11050181
6.73584,0.58130136,1.10695059
6.736328,0.56826387,1.10690154
6.736816,0.57220749,1.10554776
6.737305,0.58716774,1.09845513
6.737793,0.58047732,1.09899468
6.738281,0.57061827,1.09780767
6.73877,0.57706344,1.09796463
6.739258,0.59023827,1.10024055
6.739746,0.57914316,1.1005839
6.740234,0.56963727,1.10112345
6.740723,0.58253742,1.103625
6.741211,0.58495068,1.10491992
6.741699,0.56285856,1.1088243
6.742188,0.57401253,1.11309165
6.742676,0.59287716,1.1073528
6.743164,0.56872494,1.11167901
6.743652,0.56301552,1.11390588
6.744141,0.58410702,1.11633876
6.744629,0.57939822,1.12039029
6.745117,0.56435949,1.12040991
6.745605,0.57303153,1.12043934
6.746094,0.58991454,1.12166559
6.746582,0.58387158,1.11960549
6.74707,0.57093219,1.12241115
6.747559,0.59018922,1.11952701
6.748047,0.59014017,1.1205963
6.748535,0.57422835,1.11995865
6.749023,0.57324735,1.12019409
6.749512,0.58385196,1.12058649
6.75,0.58187034,1.11567168
6.750488,0.57024549,1.11381759
6.750977,0.57559194,1.11094326
6.751465,0.58170357,1.10845152
6.751953,0.57919221,1.10425284
6.752441,0.56361393,1.10366424
6.75293,0.58138965,1.10126079
6.753418,0.58474467,1.10044656
6.753906,0.57505239,1.09400139
6.754395,0.57620997,1.09143117
6.754883,0.59348538,1.09112706
6.755371,0.58449942,1.09242198
6.755859,0.57416949,1.08942993
6.756348,0.5863437,1.08999891
6.756836,0.59604579,1.09238274
6.757324,0.57706344,1.08942993
6.757813,0.56951955,1.0945017
6.758301,0.59002245,1.09756242
6.758789,0.58736394,1.10486106
6.759277,0.57440493,1.10237913
6.759766,0.57903525,1.10337975
6.760254,0.58549023,1.10938347
6.760742,0.5744736,1.11092364
6.76123,0.56891133,1.11398436
6.761719,0.57874095,1.11606408
6.762207,0.58264533,1.11624066
6.762695,0.57508182,1.12062573
6.763184,0.57865266,1.11698622
6.763672,0.58315545,1.11956625
6.76416,0.58537251,1.11692736
6.764648,0.57394386,1.11658401
6.765137,0.57925107,1.11875202
6.765625,0.58655952,1.11417075
6.766113,0.5753565,1.11281697
6.766602,0.56641959,1.11534795
6.76709,0.5743755,1.11542643
6.767578,0.58267476,1.11087459
6.768066,0.56640978,1.11162015
6.768555,0.56813634,1.10848095
6.769043,0.57669066,1.10959929
6.769531,0.57912354,1.10651895
6.77002,0.56472246,1.10621484
6.770508,0.57264894,1.10010321
6.770996,0.57995739,1.10318355
6.771484,0.57271761,1.09986777
6.771973,0.57220749,1.10414493
6.772461,0.58420512,1.10189844
6.772949,0.58311621,1.10209464
6.773438,0.56974518,1.10306583
6.773926,0.57597453,1.10316393
6.774414,0.58710888,1.10543985
6.774902,0.57678876,1.10413512
6.775391,0.56477151,1.10839266
6.775879,0.58556871,1.10964834
6.776367,0.58953195,1.11062934
6.776855,0.57375747,1.10853981
6.777344,0.56855817,1.11659382
6.777832,0.58904145,1.11832038
6.77832,0.57991815,1.11890898
6.778809,0.56497752,1.12479498
6.779297,0.57770109,1.12460859
6.779785,0.58657914,1.1196153
6.780273,0.57822102,1.12013523
6.780762,0.57168756,1.12092003
6.78125,0.57901563,1.11895803
6.781738,0.58015359,1.11531852
6.782227,0.57142269,1.11550491
6.782715,0.569961,1.11393531
6.783203,0.58798197,1.10943252
6.783691,0.58040865,1.10984454
6.78418,0.56582118,1.10682306
6.784668,0.5783976,1.10642085
6.785156,0.59345595,1.10119212
6.785645,0.56763603,1.10310507
6.786133,0.56649807,1.10033865
6.786621,0.58656933,1.10430189
6.787109,0.58481334,1.10402721
6.787598,0.56041587,1.10022093
6.788086,0.56968632,1.10076048
6.788574,0.590562,1.10324241
6.789063,0.57057903,1.10465505
6.789551,0.56715534,1.10435094
6.790039,0.58242951,1.10511612
6.790527,0.58662819,1.10610693
6.791016,0.56655693,1.11162996
6.791504,0.57237426,1.11067839
6.791992,0.58048713,1.11774159
6.79248,0.57970233,1.11352329
6.792969,0.56328039,1.11921309
6.793457,0.57610206,1.11731976
6.793945,0.58691268,1.11658401
6.794434,0.57144231,1.11562263
6.794922,0.56365317,1.11733938
6.79541,0.5805558,1.11929157
6.795898,0.58704021,1.11306222
6.796387,0.56719458,1.11579921
6.796875,0.57814254,1.11460239
6.797363,0.59073858,1.11481821
6.797852,0.58082067,1.11076668
6.79834,0.56477151,1.10629332
6.798828,0.57487581,1.10768634
6.799316,0.58740318,1.1086281
6.799805,0.57521916,1.10271267
6.800293,0.56405538,1.10445885
6.800781,0.58605921,1.09926936
6.80127,0.5850684,1.10111364
6.801758,0.56565441,1.09986777
6.802246,0.57361032,1.09915164
6.802734,0.58852152,1.09994625
6.803223,0.5747679,1.0978371
6.803711,0.56700819,1.09865133
6.804199,0.58849209,1.09747413
6.804688,0.58370481,1.09889658
6.805176,0.5677047,1.09747413
6.805664,0.57475809,1.10487087
6.806152,0.59675211,1.10657781
6.806641,0.58272381,1.10189844
6.807129,0.56909772,1.10770596
6.807617,0.5812425,1.10781387
6.808105,0.58876677,1.10570472
6.808594,0.56635092,1.1146122
6.809082,0.57098124,1.11414132
6.80957,0.58643199,1.11583845
6.810059,0.58034979,1.11782007
6.810547,0.56902905,1.11895803
6.811035,0.57185433,1.11929157
6.811523,0.58131117,1.1166723
6.812012,0.57055941,1.11791817
6.8125,0.5659389,1.1151027
6.812988,0.57726945,1.1129445
6.813477,0.58443075,1.11254229
6.813965,0.57204072,1.11222837
6.814453,0.57805425,1.10451771
6.814941,0.58602978,1.10216331
6.81543,0.5862456,1.10160414
6.815918,0.57224673,1.10125098
6.816406,0.58326336,1.09854342
6.816895,0.5968404,1.09943613
6.817383,0.58053618,1.10062314
6.817871,0.57353184,1.09762128
6.818359,0.58576491,1.10042694
6.818848,0.58618674,1.09975005
6.819336,0.56853855,1.10546928
6.819824,0.57842703,1.10456676
6.820313,0.58406778,1.10757843
6.820801,0.57797577,1.10749995
6.821289,0.57566061,1.1078433
6.821777,0.58185072,1.10692116
6.822266,0.58654971,1.1100015
6.822754,0.5800653,1.11320937
6.823242,0.57803463,1.11091383
6.82373,0.58639275,1.10940309
6.824219,0.5862456,1.11264039
6.824707,0.57317868,1.11460239
6.825195,0.57759318,1.11496536
6.825684,0.59453505,1.11435714
6.826172,0.58040865,1.11581883
6.82666,0.57197205,1.11845772
6.827148,0.58940442,1.11477897
6.827637,0.58913955,1.1192229
6.828125,0.56757717,1.11493593
6.828613,0.56984328,1.11375873
6.829102,0.58968891,1.11587769
6.82959,0.57740679,1.11587769
6.830078,0.56372184,1.11344481
6.830566,0.57794634,1.10918727
6.831055,0.59191578,1.10602845
6.831543,0.57212901,1.10275191
6.832031,0.56782242,1.10326203
6.83252,0.58704021,1.1051946
6.833008,0.58793292,1.09678743
6.833496,0.5702553,1.09808235
6.833984,0.58159566,1.09676781
6.834473,0.59756634,1.09801368
6.834961,0.58093839,1.09470771
6.835449,0.56897019,1.10108421
6.835938,0.59127813,1.10433132
6.836426,0.59570244,1.10124117
6.836914,0.56884266,1.1087262
6.837402,0.57812292,1.10208483
6.837891,0.5942898,1.10576358
6.838379,0.58503897,1.10687211
6.838867,0.56566422,1.10985435
6.839355,0.58622598,1.10840247
6.839844,0.59169015,1.11269925
6.840332,0.57353184,1.11465144
6.84082,0.56097504,1.11556377
6.841309,0.58217445,1.11527928
6.841797,0.58787406,1.11837924
6.842285,0.56510505,1.11812418
6.842773,0.57238407,1.11679002
6.843262,0.58931613,1.11409227
6.84375,0.57696534,1.11484764
6.844238,0.56284875,1.11373911
6.844727,0.57916278,1.11337614
6.845215,0.58395006,1.11048219
6.845703,0.57284514,1.10448828
6.846191,0.56706705,1.10507688
6.84668,0.59047371,1.10086839
6.847168,0.58823703,1.10493954
6.847656,0.56954898,1.09923993
6.848145,0.57219768,1.09983834
6.848633,0.5948784,1.0983276
6.849121,0.57530745,1.10241837
6.849609,0.56433987,1.09917126
6.850098,0.5821254,1.09848456
6.850586,0.58669686,1.10418417
6.851074,0.57038283,1.10085858
6.851563,0.57160908,1.10418417
6.852051,0.58849209,1.10476296
6.852539,0.57993777,1.10787273
6.853027,0.56929392,1.11064896
6.853516,0.57538593,1.10909898
6.854004,0.59014998,1.10514555
6.854492,0.57240369,1.11126699
6.85498,0.57403215,1.10834361
6.855469,0.58423455,1.11052143
6.855957,0.59093478,1.1090205
6.856445,0.57634731,1.11449448
6.856934,0.57428721,1.11062934
6.857422,0.58842342,1.11057048
6.85791,0.58157604,1.11279735
6.858398,0.56886228,1.10866734
6.858887,0.57397329,1.11085497
6.859375,0.59122908,1.11208122
6.859863,0.5711382,1.11300336
6.860352,0.55963107,1.11524004
6.86084,0.57781881,1.11183597
6.861328,0.57863304,1.11281697
6.861816,0.5609358,1.11060972
6.862305,0.57085371,1.10245761
6.862793,0.5799672,1.10477277
6.863281,0.57880962,1.09844532
6.86377,0.56873475,1.10355633
6.864258,0.58010454,1.097739
6.864746,0.58788387,1.09483524
6.865234,0.57051036,1.09780767
6.865723,0.57363975,1.09562985
6.866211,0.58724622,1.09702287
6.866699,0.58806045,1.09982853
6.867188,0.56738097,1.10249685
6.867676,0.57883905,1.10314431
6.868164,0.58971834,1.10329146
6.868652,0.57291381,1.10900088
6.869141,0.56555631,1.1119635
6.869629,0.58524498,1.11317013
6.870117,0.57985929,1.11607389
6.870605,0.56635092,1.11523023
6.871094,0.57073599,1.11717261
6.871582,0.58402854,1.11880107
6.87207,0.58557852,1.11561282
6.872559,0.56973537,1.11764349
6.873047,0.57827007,1.11998808
6.873535,0.59099364,1.11364101
6.874023,0.57750489,1.11503403
6.874512,0.56748888,1.11522042
6.875,0.58637313,1.11148281
6.875488,0.58542156,1.11224799
6.875977,0.56683161,1.10825532
6.876465,0.57428721,1.11075687
6.876953,0.59710527,1.10946195
6.877441,0.57293343,1.10694078
6.87793,0.55929753,1.10512593
6.878418,0.58244913,1.10542023
6.878906,0.58714812,1.10134908
6.879395,0.56264274,1.10114307
6.879883,0.57140307,1.09806273
6.880371,0.59598693,1.09785672
6.880859,0.57992796,1.09746432
6.881348,0.56815596,1.09396215
6.881836,0.57883905,1.09617921
6.882324,0.59629104,1.09574757
6.882813,0.57838779,1.09707192
6.883301,0.57777957,1.09768014
6.883789,0.5938974,1.10076048
6.884277,0.59761539,1.09569852
6.884766,0.5742774,1.10112345
6.885254,0.57528783,1.1049003
6.885742,0.59186673,1.10410569
6.88623,0.58106592,1.1069604
6.886719,0.57072618,1.10692116
6.887207,0.58792311,1.10844171
6.887695,0.59629104,1.11105117
6.888184,0.57124611,1.11168882
6.888672,0.5706477,1.11222837
6.88916,0.58933575,1.1123559
6.889648,0.58326336,1.11229704
6.890137,0.5686857,1.11059991
6.890625,0.57872133,1.11369987
6.891113,0.5920335,1.1100015
6.891602,0.57852513,1.11253248
6.89209,0.5647617,1.11381759
6.892578,0.58825665,1.10718603
6.893066,0.58921803,1.11085497
6.893555,0.56793033,1.10953062
6.894043,0.57374766,1.10336994
6.894531,0.59237685,1.10386044
6.89502,0.58135041,1.09866114
6.895508,0.57274704,1.09964214
6.895996,0.58005549,1.10093706
6.896484,0.58963005,1.10080953
6.896973,0.58344975,1.10007378
6.897461,0.57577833,1.09784691
6.897949,0.58661838,1.10129022
6.898438,0.58711869,1.09897506
6.898926,0.57500334,1.10190825
6.899414,0.57248217,1.10279115
6.899902,0.58809969,1.09856304
6.900391,0.58724622,1.10625408
6.900879,0.56959803,1.10746071
6.901367,0.57735774,1.11024675
6.901855,0.58946328,1.11055086
6.902344,0.57205053,1.11158091
6.902832,0.56919582,1.11391569
6.90332,0.57972195,1.11627009
6.903809,0.5849703,1.11404322
6.904297,0.57376728,1.11675078
6.904785,0.57393405,1.11805551
6.905273,0.58912974,1.11645648
6.905762,0.58292982,1.11223818
6.90625,0.57524859,1.11211065
6.906738,0.58018302,1.11193407
6.907227,0.58892373,1.10965815
6.907715,0.57106953,1.11131604
6.908203,0.56605662,1.10787273
6.908691,0.58458771,1.10956005
6.90918,0.57688686,1.10769615
6.909668,0.56032758,1.10547909
6.910156,0.57472866,1.09949499
6.910645,0.5852646,1.10174148
6.911133,0.57363975,1.100682
6.911621,0.56557593,1.1018592
6.912109,0.58395987,1.0986219
6.912598,0.58947309,1.09568871
6.913086,0.56887209,1.0960713
6.913574,0.57556251,1.0943055
6.914063,0.58876677,1.09524726
6.914551,0.58745223,1.09405044
6.915039,0.57436569,1.09487448
6.915527,0.58334184,1.09522764
6.916016,0.595467,1.09844532
6.916504,0.57718116,1.10180034
6.916992,0.57409101,1.10559681
6.91748,0.59459391,1.10772558
6.917969,0.58795254,1.11135528
6.918457,0.57052998,1.11164958
6.918945,0.57480714,1.11768273
6.919434,0.59035599,1.11743748
6.919922,0.57077523,1.12074345
6.92041,0.56353545,1.11938967
6.920898,0.58550985,1.11816342
6.921387,0.58706964,1.1176533
6.921875,0.57060846,1.11417075
6.922363,0.57288438,1.11426885
6.922852,0.59120946,1.11226761
6.92334,0.58130136,1.11238533
6.923828,0.56970594,1.10920689
6.924316,0.57564099,1.11162996
6.924805,0.59110155,1.10349747
6.925293,0.57141288,1.10716641
6.925781,0.57043188,1.10341899
6.92627,0.5855589,1.10220255
6.926758,0.58343013,1.10273229
6.927246,0.56969613,1.10063295
6.927734,0.57269799,1.10065257
6.928223,0.58208616,1.10173167
6.928711,0.57158946,1.09962252
6.929199,0.56491866,1.09877886
6.929688,0.57559194,1.09904373
6.930176,0.58279248,1.09787634
6.930664,0.57097143,1.10142756
6.931152,0.57324735,1.09984815
6.931641,0.58226274,1.09836684
6.932129,0.58789368,1.10053485
6.932617,0.56914677,1.10457657
6.933105,0.58034979,1.10305602
6.933594,0.59074839,1.10769615
6.934082,0.57582738,1.1110806
6.93457,0.56826387,1.10640123
6.935059,0.58741299,1.11014865
6.935547,0.59029713,1.11094326
6.936035,0.56903886,1.11282678
6.936523,0.57649446,1.11708432
6.937012,0.58610826,1.1130426
6.9375,0.58162509,1.10835342
6.937988,0.56685123,1.11075687
6.938477,0.57867228,1.10936385
6.938965,0.5829102,1.10633256
6.939453,0.57393405,1.106568
6.939941,0.57097143,1.10369367
6.94043,0.58405797,1.09910259
6.940918,0.57572928,1.09998549
6.941406,0.56526201,1.09739565
6.941895,0.57282552,1.09882791
6.942383,0.58301811,1.09532574
6.942871,0.57471885,1.0962675
6.943359,0.56099466,1.09660104
6.943848,0.57976119,1.09730736
6.944336,0.58106592,1.09935765
6.944824,0.57006891,1.09707192
6.945313,0.56754774,1.0945017
6.945801,0.58763862,1.09443303
6.946289,0.58405797,1.09917126
6.946777,0.57379671,1.09704249
6.947266,0.57807387,1.09889658
6.947754,0.58924746,1.10092725
6.948242,0.57541536,1.10449809
6.94873,0.56899962,1.10251647
6.949219,0.58564719,1.1101977
6.949707,0.58727565,1.10766672
6.950195,0.56447721,1.11007017
6.950684,0.57048093,1.11208122
6.951172,0.5909544,1.11104136
6.95166,0.57205053,1.11737862
6.952148,0.5625054,1.11467106
6.952637,0.58201749,1.117359
6.953125,0.5881095,1.11605427
6.953613,0.56543859,1.11462201
6.954102,0.57775995,1.1171628
6.95459,0.58907088,1.11833019
6.955078,0.5844798,1.114416
6.955566,0.56918601,1.11531852
6.956055,0.58316526,1.1111787
6.956543,0.59066991,1.11136509
6.957031,0.57528783,1.10927556
6.95752,0.56995119,1.10532213
6.958008,0.5786919,1.10320317
6.958496,0.58311621,1.10238894
6.958984,0.56691009,1.10483163
6.959473,0.57286476,1.10120193
6.959961,0.58508802,1.09937727
6.960449,0.57513087,1.09987758
6.960938,0.56501676,1.10110383
6.961426,0.58121307,1.0998972
6.961914,0.58365576,1.10122155
6.962402,0.57207015,1.09899468
6.962891,0.57052998,1.10189844
6.963379,0.58691268,1.10233989
6.963867,0.5854608,1.10412531
6.964355,0.57599415,1.10130984
6.964844,0.58017321,1.1086281
6.965332,0.58885506,1.109511
6.96582,0.58207635,1.10966796
6.966309,0.56962746,1.11458277
6.966797,0.57807387,1.11280716
6.967285,0.58606902,1.11513213
6.967773,0.57232521,1.11782988
6.968262,0.56922525,1.11628971
6.96875,0.58493106,1.11544605
6.969238,0.57249198,1.12038048
6.969727,0.56677275,1.11360177
6.970215,0.57247236,1.11638781
6.970703,0.58127193,1.11178692
6.971191,0.57235464,1.10540061
6.97168,0.56680218,1.10478258
6.972168,0.58443075,1.10746071
6.972656,0.58527441,1.10301678
6.973145,0.57470904,1.10267343
6.973633,0.57627864,1.10125098
6.974121,0.58782501,1.10161395
6.974609,0.57997701,1.10016207
6.975098,0.56925468,1.10034846
6.975586,0.577809,1.10259495
6.976074,0.58741299,1.10591073
6.976563,0.57490524,1.10331108
6.977051,0.56814615,1.10191806
6.977539,0.5822235,1.10570472
6.978027,0.58304754,1.10481201
6.978516,0.56402595,1.10668572
6.979004,0.57452265,1.1073528
6.979492,0.58535289,1.10821608
6.97998,0.57414006,1.11062934
6.980469,0.56794014,1.11182616
6.980957,0.58443075,1.11511251
6.981445,0.58376367,1.11683907
6.981934,0.56818539,1.11267963
6.982422,0.57177585,1.11997827
6.98291,0.58866867,1.11047238
6.983398,0.57662199,1.11276792
6.983887,0.56906829,1.11702546
6.984375,0.58515669,1.10722527
6.984863,0.58773672,1.11222837
6.985352,0.57585681,1.11203217
6.98584,0.56817558,1.11277773
6.986328,0.57952575,1.1087262
6.986816,0.57746565,1.10598921
6.987305,0.571923,1.10647971
6.987793,0.57226635,1.10594016
6.988281,0.5834007,1.09876905
6.98877,0.57890772,1.10285001
6.989258,0.57183471,1.09938708
6.989746,0.57711249,1.09974024
6.990234,0.5834988,1.09544346
6.990723,0.57315906,1.09672857
6.991211,0.56818539,1.09513935
6.991699,0.58887468,1.09453113
6.992188,0.57980043,1.10054466
6.992676,0.56930373,1.09416816
6.993164,0.57773052,1.0989162
6.993652,0.58893354,1.09928898
6.994141,0.57201129,1.10173167
6.994629,0.56696895,1.1020554
6.995117,0.58238046,1.10609712
6.995605,0.58539213,1.10339937
6.996094,0.57003948,1.10875563
6.996582,0.57454227,1.10934423
6.99707,0.58821741,1.11374892
6.997559,0.58446999,1.11986055
6.998047,0.57709287,1.11724128
6.998535,0.57877038,1.11895803
6.999023,0.58337127,1.1154951
6.999512,0.57048093,1.11854601
7,0.56949993,1.11891879
7.000488,0.57706344,1.12140072
7.000977,0.58049694,1.11700584
7.001465,0.56664522,1.11627009
7.001953,0.57293343,1.11799665
7.002441,0.58198806,1.11175749
7.00293,0.5707458,1.10998188
7.003418,0.56575251,1.11233628
7.003906,0.58145832,1.10437056
7.004395,0.58292982,1.10571453
7.004883,0.57646503,1.09866114
7.005371,0.57426759,1.09686591
7.005859,0.58560795,1.09820988
7.006348,0.58702059,1.09533555
7.006836,0.57085371,1.0995048
7.007324,0.57445398,1.09883772
7.007813,0.58225293,1.09672857
7.008301,0.57461094,1.09787634
7.008789,0.5625054,1.10027979
7.009277,0.58395006,1.09996587
7.009766,0.58204692,1.10390949
7.010254,0.56853855,1.10143737
7.010742,0.57247236,1.10634237
7.01123,0.58665762,1.10585187
7.011719,0.57148155,1.10582244
7.012207,0.57170718,1.10621484
7.012695,0.58508802,1.11114927
7.013184,0.58734432,1.10615598
7.013672,0.57754413,1.10842209
7.01416,0.58023207,1.11259134
7.014648,0.58808007,1.11214008
7.015137,0.5832045,1.11322899
7.015625,0.58000644,1.11174768
7.016113,0.5742774,1.11796722
7.016602,0.5908563,1.11191445
7.01709,0.58033017,1.11487707
7.017578,0.5756508,1.11271887
7.018066,0.57701439,1.11240495
7.018555,0.57804444,1.11130623
7.019043,0.57426759,1.10922651
7.019531,0.56863665,1.10945214
7.02002,0.57362013,1.10791197
7.020508,0.5772204,1.10654838
7.020996,0.57285495,1.1058813
7.021484,0.57551346,1.10098611
7.021973,0.58499973,1.10416455
7.022461,0.5820273,1.10396835
7.022949,0.57867228,1.09760166
7.023438,0.58503897,1.10140794
7.023926,0.58870791,1.09902411
7.024414,0.57376728,1.10320317
7.024902,0.58220388,1.10063295
7.025391,0.58547061,1.10620503
7.025879,0.58481334,1.10816703
7.026367,0.5749641,1.10653857
7.026855,0.57920202,1.1125521
7.027344,0.58316526,1.11236571
7.027832,0.57132459,1.11491631
7.02832,0.57150117,1.11893841
7.028809,0.57313944,1.11631914
7.029297,0.57312963,1.11918366
7.029785,0.57367899,1.1228526
7.030273,0.57768147,1.12350987
7.030762,0.57976119,1.11796722
7.03125,0.58031055,1.11662325
7.031738,0.57705363,1.11976245
7.032227,0.58093839,1.11332709
7.032715,0.5757489,1.11939948
7.033203,0.57214863,1.11312108
7.033691,0.56885247,1.1150046
7.03418,0.58090896,1.11038409
7.034668,0.57896658,1.1057832
7.035156,0.57029454,1.10785311
7.035645,0.5734926,1.10550852
7.036133,0.57847608,1.10314431
