Time (s),X Accel (m/s^2),Y Accel (m/s^2)
21.064527,2.05780446,0.89777196
21.065016,1.94076135,0.81926253
21.065503999999997,2.02261599,0.91433124
21.065992,2.02414635,0.81774198
21.06648,2.03524146,0.88224273
21.066969,1.99507932,0.80194788
21.067456999999997,2.05054506,0.90988731
21.067945,1.99928781,0.86385879
21.068434,2.01153069,0.89158185
21.068922,1.97289891,0.84182553
21.069409999999998,1.98398421,0.87802443
21.069898,1.95185646,0.87190299
21.070386999999997,1.98972306,0.89344575
21.070875,1.93197159,0.8136414
21.071362999999998,1.9694556,0.94661595
21.071852,1.95529977,0.88668666
21.072339999999997,1.95836049,0.90381492
21.072828,1.98895788,0.94661595
21.073316,2.03179815,0.8782893
21.073805,1.95568236,0.89841942
21.074292999999997,2.03026779,0.87753393
21.074781,2.02261599,0.86047434
21.07527,1.99507932,0.879957
21.075758,1.99010565,0.8321823
21.076245999999998,2.00196594,0.89728146
21.076734,1.95836049,0.86765526
21.077222999999996,1.95147387,0.88573509
21.077711,1.94458725,0.84851595
21.078198999999998,1.90633806,0.88444017
21.078688,1.94879574,0.89754633
21.079175999999997,1.92355461,0.85383297
21.079664,1.91437245,0.86211261
21.080152,1.94458725,0.90669906
21.080641,1.94190912,0.85302855
21.081128999999997,1.92240684,0.89127774
21.081617,2.01802491,0.8949663
21.082105,1.95300423,0.85079187
21.082594,1.95874308,0.89724222
21.083081999999997,2.00426148,0.83297691
21.08357,2.00540925,0.8971245
21.084059,1.97594982,0.83749932
21.084547,2.01534678,0.84965391
21.085034999999998,1.98934047,0.86909733
21.085523,1.9843668,0.88026111
21.086011999999997,1.97441946,0.84919284
21.0865,1.97786277,0.85755096
21.086987999999998,1.95147387,0.90130356
21.087477,2.00961774,0.91540053
21.087964999999997,1.93731804,0.85146876
21.088453,1.98666234,0.92162988
21.088941,1.98895788,0.92520072
21.08943,1.97403687,0.90453105
21.089917999999997,1.97366409,0.885843
21.090406,2.04442362,0.87676875
21.090895,1.954152,0.90836676
21.091383,2.02529412,0.86123952
21.091870999999998,2.00502666,0.84308121
21.092359,2.01343383,0.92112957
21.092847999999996,1.9920186,0.84919284
21.093336,2.01228606,0.88752051
21.093823999999998,1.98551457,0.87764184
21.094313,1.97939313,0.90373644
21.094800999999997,1.94764797,0.84509226
21.095289,1.94305689,0.83593953
21.095777,1.95147387,0.89028693
21.096266,1.95223905,0.86666445
21.096753999999997,1.92431979,0.82321596
21.097242,1.95453459,0.90237285
21.09773,1.95453459,0.88291962
21.098219,1.93578768,0.88360632
21.098706999999997,1.98895788,0.86313285
21.099195,1.98092349,0.86784165
21.099684,1.97213373,0.89894916
21.100172,1.99737486,0.81824229
21.100659999999998,2.01993786,0.88174242
21.101148,2.01572937,0.87145173
21.101636999999997,2.00923515,0.8284545
21.102125,2.00655702,0.85026213
21.102612999999998,2.0073222,0.87187356
21.103102,1.97786277,0.86096484
21.103589999999997,1.97136855,0.83965752
21.104078,1.97098596,0.85964049
21.104566,1.96524711,0.89845866
21.105055,1.95453459,0.86742963
21.105542999999997,1.96295157,0.85645224
21.106031,1.97862795,0.91452744
21.10652,1.99737486,0.90252
21.107008,2.00120076,0.87821082
21.107495999999998,2.00502666,0.8728938
21.107984,2.03256333,0.92903643
21.108472999999996,2.01725973,0.89116002
21.108961,2.01725973,0.86157306
21.109448999999998,2.04021513,0.90799398
21.109938,2.01764232,0.89204292
21.110425999999997,1.99507932,0.84573972
21.110914,1.99775745,0.86784165
21.111402,1.98666234,0.90077382
21.111891,1.95836049,0.88508763
21.112378999999997,1.95223905,0.85686426
21.112867,1.95606495,0.88949232
21.113355,1.93693545,0.91159425
21.113844,1.94037876,0.8728938
21.114331999999997,1.94420466,0.868185
21.11482,1.96524711,0.90783702
21.115309,1.96639488,0.89336727
21.115797,1.96830783,0.85838481
21.116284999999998,1.98781011,0.8776026
21.116773,2.00158335,0.90874935
21.117261999999997,1.97518464,0.86385879
21.11775,2.0034963,0.86427081
21.118237999999998,2.00043558,0.8994789
21.118727,1.97518464,0.86248539
21.119214999999997,1.98321903,0.83506644
21.119703,1.98589716,0.85447062
21.120191,1.97403687,0.88295886
21.12068,1.96754265,0.84034422
21.121167999999997,1.96065603,0.85755096
21.121656,1.99431414,0.90267696
21.122145,1.98015831,0.8883936
21.122633,1.97441946,0.85728609
21.123120999999998,1.99507932,0.87938802
21.123609,2.00387889,0.90761139
21.124097999999996,1.9958445,0.85762944
21.124586,2.01000033,0.83104434
21.125073999999998,2.02414635,0.88344936
21.125563,2.02338117,0.89302392
21.126050999999997,2.0111481,0.85280292
21.126539,2.02032045,0.87396309
21.127027,2.03103297,0.90290259
21.127516,2.01038292,0.86469264
21.128003999999997,1.98857529,0.85276368
21.128492,2.00387889,0.87266817
21.12898,1.98130608,0.86947992
21.129469,1.95683013,0.83263356
21.129956999999997,1.95721272,0.83810754
21.130445,1.96524711,0.88285095
21.130934,1.95223905,0.86359392
21.131422,1.94688279,0.85158648
21.131909999999998,1.96869042,0.89648685
21.132398,1.96754265,0.90270639
21.132886999999997,1.97213373,0.88246836
21.133375,1.98092349,0.86453568
21.133862999999998,1.99125342,0.89541756
21.134352,1.99660968,0.88539174
21.134839999999997,1.9843668,0.84501378
21.135328,1.99316637,0.85793355
21.135816,2.00426148,0.87145173
21.136305,1.96409934,0.84638718
21.136792999999997,1.96754265,0.84531789
21.137281,1.98283644,0.87745545
21.13777,1.95836049,0.8712261
21.138258,1.95759531,0.85322475
21.138745999999998,1.97213373,0.86126895
21.139234,1.97403687,0.88129116
21.139722999999996,1.97556723,0.86423157
21.140211,1.96830783,0.84318912
21.140698999999998,1.98666234,0.88569585
21.141188,1.99660968,0.88808949
21.141675999999997,1.97748018,0.85322475
21.142164,1.99775745,0.86841063
21.142652,2.02070304,0.9048744
21.143141,2.00043558,0.88877619
21.143628999999997,2.00387889,0.85538295
21.144117,2.02797225,0.88200729
21.144605,2.01687714,0.88709868
21.145094,1.98666234,0.86248539
21.145581999999997,1.98360162,0.86020947
21.14607,1.99354896,0.88581357
21.146559,1.98092349,0.88884486
21.147047,1.97633241,0.86073921
21.147534999999998,1.97136855,0.88139907
21.148023,1.97366409,0.91065249
21.148511999999997,1.96524711,0.89150337
21.149,1.954152,0.88413606
21.149487999999998,1.98704493,0.8949663
21.149977,1.98666234,0.8994789
21.150464999999997,1.97098596,0.87433587
21.150953,2.00540925,0.87460074
21.151441,2.01496419,0.89249418
21.15193,2.01076551,0.87676875
21.152417999999997,2.02032045,0.86077845
21.152906,2.02299858,0.86951916
21.153395,2.01228606,0.86370183
21.153883,1.9920186,0.83825469
21.154370999999998,1.97366409,0.83076966
21.154859,1.99125342,0.86165154
21.155347999999996,1.96333416,0.83878443
21.155836,1.94152653,0.81895842
21.156323999999998,1.95989085,0.8415999
21.156813,1.96448193,0.85804146
21.157300999999997,1.94956092,0.84573972
21.157789,1.99393155,0.84626946
21.158277,1.99546191,0.85884588
21.158766,2.00502666,0.84957543
21.159253999999997,2.01000033,0.83427183
21.159742,2.04327585,0.85793355
21.16023,2.0562741,0.87190299
21.160719,2.05397856,0.83662623
21.161206999999997,2.05856964,0.83848032
21.161695,2.06163036,0.85899303
21.162184,2.0524482,0.85694274
21.162672,2.02644189,0.83784267
21.163159999999998,2.02070304,0.84448404
21.163648,2.01802491,0.86928372
21.164136999999997,1.98474939,0.85211622
21.164625,1.98283644,0.84399354
21.165112999999998,1.99546191,0.88139907
21.165602,1.99048824,0.88049655
21.166089999999997,1.99507932,0.86473188
21.166578,2.01305124,0.85272444
21.167066,2.01419901,0.87297228
21.167555,2.03103297,0.87023529
21.168042999999997,2.02682448,0.845622
21.168531,2.04289326,0.85625604
21.16902,2.05168302,0.85854177
21.169508,2.02108563,0.84965391
21.169995999999998,2.02873743,0.84736818
21.170484,2.03065038,0.84007935
21.170972999999996,1.98666234,0.83859804
21.171461,1.98321903,0.81329805
21.171948999999998,1.98666234,0.83168199
21.172438,1.9656297,0.82595295
21.172925999999997,1.96371675,0.80103555
21.173414,1.96754265,0.81747711
21.173902,1.97060337,0.81824229
21.174391,1.97403687,0.83366361
21.174878999999997,1.99048824,0.8422866
21.175367,2.0034963,0.83951037
21.175855,2.01228606,0.8526852
21.176344,2.01687714,0.8378721
21.176831999999997,2.03983254,0.85322475
21.17732,2.04748434,0.83871576
21.177809,2.04251067,0.8060877
21.178297,2.04404103,0.81976284
21.178784999999998,2.06622144,0.81774198
21.179273,2.0413629,0.79206921
21.179761999999997,2.02720707,0.79476696
21.18025,2.03715441,0.81656478
21.180737999999998,2.0184075,0.83772495
21.181227,2.01038292,0.81938025
21.181714999999997,2.0145816,0.82780704
21.182203,2.00846997,0.86032719
21.182691,2.02414635,0.8451315
21.18318,2.02491153,0.82788552
21.183667999999997,2.03906736,0.83989296
21.184156,2.05397856,0.82925892
21.184645,2.0524482,0.8126604
21.185133,2.05397856,0.82033182
21.185620999999998,2.08229022,0.83848032
21.186109,2.06469108,0.81106137
21.186597999999996,2.06163036,0.78888096
21.187086,2.06698662,0.82792476
21.187573999999998,2.04671916,0.80862849
21.188063,2.03294592,0.76536639
21.188550999999997,2.03256333,0.7739109
21.189039,2.02299858,0.80335071
21.189527,2.00502666,0.80596998
21.190016,1.99469673,0.77703048
21.190503999999997,2.00961774,0.80836362
21.190992,2.00273112,0.8368911
21.19148,2.00540925,0.82283337
21.191969,2.0337111,0.83141712
21.192456999999997,2.03562405,0.82568808
21.192945,2.03677182,0.80612694
21.193434,2.05321338,0.7988283
21.193922,2.07999468,0.80551872
21.194409999999998,2.06469108,0.78322059
21.194898,2.06201295,0.77759946
21.195386999999997,2.08267281,0.78074847
21.195875,2.06201295,0.78360318
21.196362999999998,2.05321338,0.7954929
21.196852,2.05933482,0.80631333
21.197339999999997,2.04251067,0.8006922
21.197828,2.02644189,0.7847019
21.198316,2.03294592,0.81471069
21.198805,2.03065038,0.82549188
21.199292999999997,2.02797225,0.77798205
21.199781,2.02338117,0.79533594
21.20027,2.03141556,0.84046194
21.200758,2.02682448,0.8035371
21.201245999999998,2.03524146,0.80030961
21.201734,2.04977988,0.8298279
21.202222999999996,2.06124777,0.82086156
21.202711,2.03944995,0.79586568
21.203198999999998,2.06583885,0.80217351
21.203688,2.0792295,0.81891918
21.204175999999997,2.04480621,0.7788159
21.204664,2.05971741,0.79606188
21.205152,2.05971741,0.82670832
21.205641,2.01496419,0.76981032
21.206128999999997,2.02032045,0.82127358
21.206617,2.03485887,0.84987954
21.207105,1.99546191,0.79841628
21.207594,1.98972306,0.81485784
21.208081999999997,2.0145816,0.85037004
21.20857,1.97977572,0.80954082
21.209059,1.99507932,0.77262579
21.209547,2.02682448,0.82283337
21.210034999999998,2.02529412,0.82750293
21.210523,2.0184075,0.75169125
21.211011999999997,2.07119511,0.81649611
21.2115,2.0562741,0.84288501
21.211987999999998,2.0562741,0.77961051
21.212477,2.06316072,0.80073144
21.212964999999997,2.08611612,0.84987954
21.213453,2.02873743,0.75028842
21.213941,2.04748434,0.80346843
21.21443,2.04174549,0.81987075
21.214917999999997,2.00234853,0.74762991
21.215406,2.02338117,0.78196491
21.215895,2.03332851,0.82837602
21.216383,2.00885256,0.81178731
21.216870999999998,2.00579184,0.77193909
21.217359,2.05091784,0.84448404
21.217847999999996,2.01725973,0.83332026
21.218336,2.04786693,0.78508449
21.218823999999998,2.08841166,0.83723445
21.219313,2.04480621,0.7851924
21.219800999999997,2.06889957,0.76487589
21.220289,2.09643624,0.84831975
21.220777,2.0792295,0.78124878
21.221266,2.06124777,0.7574301
21.221753999999997,2.10485322,0.80323299
21.222242,2.04098031,0.83537055
21.22273,2.04251067,0.79001892
21.223219,2.04480621,0.82161693
21.223706999999997,2.01038292,0.80479278
21.224195,1.97977572,0.80103555
21.224684,2.02108563,0.85603041
21.225172,1.97366409,0.82693395
21.225659999999998,1.97289891,0.74698245
21.226148,2.01879009,0.83305539
21.226636999999997,1.98283644,0.83874519
21.227125,1.99737486,0.80483202
21.227612999999998,2.0413629,0.83027916
21.228102,2.00885256,0.80251686
21.228589999999997,2.01802491,0.8084421
21.229078,2.05016247,0.87198147
21.229566,2.02032045,0.8197236
21.230055,2.00961774,0.75116151
21.230542999999997,2.03485887,0.80103555
21.231031,1.99316637,0.82009638
21.23152,1.99814004,0.79253028
21.232008,1.99814004,0.79351128
21.232495999999998,1.98474939,0.78003234
21.232984,1.97977572,0.76958469
21.233472999999996,2.01725973,0.87692571
21.233961,2.00273112,0.8493498
21.234448999999998,1.98781011,0.78336774
21.234938,2.03868477,0.82632573
21.235425999999997,2.01649455,0.83145636
21.235914,2.02567671,0.84805488
21.236402,2.07081252,0.85018365
21.236891,2.02185081,0.74819889
21.237378999999997,2.06124777,0.78188643
21.237867,2.07425583,0.85716837
21.238355,2.04021513,0.8411094
21.238844,2.04404103,0.80475354
21.239331999999997,2.04977988,0.77976747
21.23982,2.00923515,0.79047018
21.240309,2.0111481,0.85663863
21.240797,2.03141556,0.87775956
21.241284999999998,1.98972306,0.77240016
21.241773,1.99431414,0.74900331
21.242261999999997,2.02720707,0.84767229
21.24275,1.97709759,0.86905809
21.243237999999998,2.00617443,0.86183793
21.243727,2.02720707,0.81690813
21.244214999999997,1.97098596,0.75994146
21.244703,2.02682448,0.86173002
21.245191,2.04098031,0.92402352
21.24568,1.99737486,0.81322938
21.246167999999997,2.04098031,0.75537981
21.246656,2.05283079,0.77455836
21.247145,2.00961774,0.81037467
21.247633,2.04939729,0.8698527
21.248120999999998,2.02414635,0.79153947
21.248609,1.97633241,0.71542368
21.249097999999996,2.01153069,0.79229484
21.249586,1.98857529,0.87293304
21.250073999999998,1.94879574,0.83681262
21.250563,1.98742752,0.82435392
21.251050999999997,1.97901054,0.75765573
21.251539,1.95683013,0.7840152
21.252027,2.02491153,0.89724222
21.252516,1.99048824,0.83445822
21.253003999999997,1.99316637,0.77372451
21.253492,2.04098031,0.79761186
21.25398,2.00311371,0.80327223
21.254469,2.02567671,0.86552649
21.254956999999997,2.07042993,0.85318551
21.255445,2.01725973,0.75913704
21.255934,2.04098031,0.79419798
21.256422,2.06239554,0.83476233
21.256909999999998,1.99240119,0.79511031
21.257398,2.02644189,0.82484442
21.257886999999997,2.02261599,0.80783388
21.258375,1.95453459,0.77102676
21.258862999999998,1.99890522,0.8604351
21.259352,1.99240119,0.84555333
21.259839999999997,1.94305689,0.81113985
21.260328,2.02032045,0.86035662
21.260816,1.99737486,0.83183895
21.261305,1.97175114,0.81505404
21.261792999999997,2.05742187,0.86757678
21.262281,2.0111481,0.78827274
21.26277,2.03141556,0.80718642
21.263258,2.0715777,0.85363677
21.263745999999998,2.00540925,0.77869818
21.264234,2.02108563,0.85143933
21.264722999999996,2.04098031,0.83373228
21.265211,1.95683013,0.7727337
21.265698999999998,1.99316637,0.86438853
21.266188,1.9805409,0.81558378
21.266675999999997,1.9277631,0.78074847
21.267164,1.98360162,0.84615174
21.267652,1.96486452,0.79389387
21.268141,1.94994351,0.81801666
21.268628999999997,2.00655702,0.8688717
21.269117,1.98513198,0.79017588
21.269605,1.99890522,0.83206458
21.270094,2.03906736,0.85659939
21.270581999999997,2.01000033,0.78693858
21.27107,2.03638923,0.8599446
21.271559,2.06048259,0.83381076
21.272047,2.01764232,0.7609617
21.272534999999998,2.05091784,0.87414948
21.273023,2.02376376,0.80802027
21.273511999999997,2.01038292,0.79689573
21.274,2.01802491,0.87581718
21.274487999999998,1.97824536,0.76593537
21.274977,1.98666234,0.85235166
21.275464999999997,1.99890522,0.86423157
21.275953,1.96677747,0.77110524
21.276441,2.00387889,0.88447941
21.27693,1.98474939,0.83362437
21.277417999999997,1.97289891,0.81276831
21.277906,2.02338117,0.91688184
21.278395,1.98207126,0.78488829
21.278883,2.00426148,0.81615276
21.279370999999998,2.04174549,0.88808949
21.279859,1.9843668,0.79100973
21.280347999999996,2.03141556,0.8787798
21.280836,2.03409369,0.8432676
21.281323999999998,1.99393155,0.78029721
21.281813,2.05016247,0.90917118
21.282300999999997,1.99699227,0.78751737
21.282789,1.97403687,0.7988283
21.283277,2.01725973,0.89374986
21.283766,1.93808322,0.76639644
21.284253999999997,1.9805409,0.85314627
21.284742,1.99699227,0.87274665
21.28523,1.9201113,0.74573658
21.285719,2.00961774,0.8877069
21.286206999999997,1.96333416,0.80418456
21.286695,1.95262164,0.78693858
21.287184,2.04824952,0.93032154
21.287672,1.97289891,0.75420261
21.288159999999998,2.02682448,0.83962809
21.288648,2.08993221,0.87969213
21.289136999999997,1.98895788,0.70091469
21.289625,2.08037727,0.86487903
21.290112999999998,2.04557139,0.80016246
21.290602,1.98207126,0.76016709
21.291089999999997,2.07846432,0.93537369
21.291578,1.97366409,0.73988001
21.292066,1.97748018,0.82370646
21.292555,2.03103297,0.90560034
21.293042999999997,1.92278943,0.71033229
21.293531,2.02108563,0.89048313
21.29402,2.00846997,0.82686528
21.294508,1.94573502,0.80259534
21.294995999999998,2.06430849,0.9860031
21.295484,1.98589716,0.76107942
21.295972999999996,1.99814004,0.83111301
21.296461,2.09337552,0.92936997
21.296948999999998,1.96830783,0.71006742
21.297438,2.05550892,0.90974016
21.297925999999997,2.04365844,0.85014441
21.298414,1.95568236,0.7847019
21.298902,2.06813439,0.98581671
21.299391,1.95644754,0.75283902
21.299878999999997,1.96295157,0.84612231
21.300367,2.03332851,0.91357587
21.300855,1.89640053,0.6608016
21.301344,2.00043558,0.92698614
21.301831999999997,1.95912567,0.81106137
21.30232,1.90251216,0.76491513
21.302809,2.03065038,1.02303585
21.303297,1.92623274,0.76392432
21.303784999999998,1.97824536,0.90449181
21.304273,2.04442362,0.92774151
21.304761999999997,1.91781576,0.67615425
21.30525,2.07349065,0.9498042
21.305737999999998,1.99507932,0.72962856
21.306227,1.96371675,0.73293453
21.306714999999997,2.08229022,0.99006444
21.307203,1.92240684,0.684738
21.307691,2.01879009,0.96074235
21.30818,2.02146822,0.90146052
21.308667999999997,1.89792108,0.685719
21.309156,2.05550892,0.99815769
21.309645,1.92431979,0.67922478
21.310133,1.9354149,0.75587031
21.310620999999998,2.0524482,0.90442314
21.311109,1.89104427,0.62289576
21.311597999999996,2.0298852,1.01783655
21.312086,2.00693961,0.90069534
21.312573999999998,1.91972871,0.79199073
21.313063,2.11173984,1.0671318
21.313550999999997,1.96218639,0.70756587
21.314039,2.03906736,0.89762481
21.314527,2.09146257,0.86924448
21.315016,1.95147387,0.55286217
21.315503999999997,2.11594833,0.92644659
21.315992,1.99431414,0.71899452
21.31648,1.98781011,0.84235527
21.316969,2.0830554,1.06215813
21.317456999999997,1.89830367,0.70748739
21.317945,2.01879009,1.06268787
21.318434,1.97633241,0.90980883
21.318922,1.89180945,0.71314776
21.319409999999998,2.0601,0.95607279
21.319898,1.88454024,0.52749351
21.320386999999997,1.98245385,0.77778585
21.320875,2.03332851,0.86586984
21.321362999999998,1.88798355,0.6492258
21.321852,2.10064473,1.0944036
21.322339999999997,1.94611761,0.83202534
21.322828,1.98704493,0.98908344
21.323316,2.10102732,1.14431688
21.323805,1.89640053,0.68214816
21.324292999999997,2.08764648,0.95767182
21.324781,1.98781011,0.64595907
21.32527,1.92431979,0.56030796
21.325758,2.07463842,0.85659939
21.326245999999998,1.87344513,0.47538279
21.326734,2.01076551,0.89442675
21.327222999999996,1.98972306,0.93632526
21.327711,1.87344513,0.85352886
21.328198999999998,2.05168302,1.26224289
21.328688,1.88415765,0.88409682
21.329175999999997,1.97022078,1.03336578
21.329664,2.04251067,0.98076456
21.330152,1.88874873,0.5808501
21.330641,2.08993221,0.87813234
21.331128999999997,1.97709759,0.51479937
21.331617,1.9805409,0.59707584
21.332105,2.09758401,0.84076605
21.332594,1.92814569,0.58966929
21.333081999999997,2.06086518,1.05103359
21.33357,1.99660968,0.94673367
21.334059,1.92929346,0.96572583
21.334547,2.05550892,1.22072697
21.335034999999998,1.8937224,0.80992341
21.335523,1.9996704,1.0309329
21.336011999999997,1.99125342,0.85716837
21.3365,1.9009818,0.63145008
21.336987999999998,2.04595398,0.89093439
21.337477,1.9162854,0.52752294
21.337964999999997,1.98283644,0.76274712
21.338453,2.03332851,0.81098289
21.338941,1.9086336,0.62191476
21.33943,2.0677518,1.03522968
21.339917999999997,1.96409934,0.79507107
21.340406,1.97098596,0.94308435
21.340895,2.05091784,1.05436899
21.341383,1.91360727,0.76441482
21.341870999999998,2.02758966,1.09083276
21.342359,1.96409934,0.82161693
21.342847999999996,1.9277631,0.83377152
21.343336,2.01572937,1.00016874
21.343823999999998,1.88492283,0.6574662
21.344313,1.9805409,0.95805441
21.344800999999997,1.95300423,0.78819426
21.345289,1.92125907,0.71925939
21.345777,2.02835484,0.93453984
21.346266,1.94726538,0.60314823
21.346753999999997,2.01572937,0.8853525
21.347242,2.0184075,0.78451551
21.34773,1.96371675,0.67558527
21.348219,2.06507367,0.97731144
21.348706999999997,1.96486452,0.71599266
21.349195,2.01917268,0.95045166
21.349684,2.03218074,0.95785821
21.350172,1.94726538,0.79787673
21.350659999999998,2.03868477,1.09432512
21.351148,1.95529977,0.81053163
21.351636999999997,1.96716006,0.9154692
21.352125,2.00540925,0.94422231
21.352612999999998,1.9162854,0.70683993
21.353102,2.00464407,0.9749178
21.353589999999997,1.93503231,0.76039272
21.354078,1.94535243,0.82238211
21.354566,2.00273112,0.93324492
21.355055,1.92470238,0.71674803
21.355542999999997,2.00311371,1.00469115
21.356031,1.97441946,0.82921968
21.35652,1.97213373,0.84417993
21.357008,2.03791959,0.99241884
21.357495999999998,1.96103862,0.75580164
21.357984,2.02797225,0.95136399
21.358472999999996,1.9881927,0.80050581
21.358961,1.95874308,0.77315553
21.359448999999998,1.99775745,0.91721538
21.359938,1.89792108,0.67854789
21.360425999999997,1.95606495,0.88801101
21.360914,1.91934612,0.81562302
21.361402,1.88568801,0.77193909
21.361891,1.97136855,0.98034273
21.362378999999997,1.88492283,0.77748174
21.362867,1.95223905,0.95866263
21.363355,1.96409934,0.91463535
21.363844,1.92087648,0.84383658
21.364331999999997,2.00693961,1.02193713
21.36482,1.96371675,0.79639542
21.365309,1.99125342,0.94536027
21.365797,2.01343383,0.91023066
21.366284999999998,1.97441946,0.80809875
21.366773,2.04442362,0.99075114
21.367261999999997,1.98513198,0.78413292
21.36775,2.00579184,0.9208647
21.368237999999998,2.01228606,0.92420991
21.368727,1.954152,0.79776882
21.369214999999997,2.01381642,0.98965242
21.369703,1.95989085,0.80179092
21.370191,1.95989085,0.9232191
21.37068,1.98360162,0.95371839
21.371167999999997,1.93082382,0.78766452
21.371656,1.9920186,0.99565614
21.372145,1.96295157,0.82762065
21.372633,1.9843668,0.91794132
21.373120999999998,2.01955527,0.9848259
21.373609,1.96601229,0.80460639
21.374097999999996,2.03791959,1.04874786
21.374586,1.99431414,0.86784165
21.375073999999998,2.00311371,0.91455687
21.375563,2.03065038,1.02345768
21.376050999999997,1.94879574,0.7668477
21.376539,2.03485887,0.9956169
21.377027,1.96065603,0.84645585
21.377516,1.9618038,0.86218128
21.378003999999997,2.0034963,1.00659429
21.378492,1.91131173,0.76445406
21.37898,1.99469673,1.0393695
21.379469,1.95529977,0.91292841
21.379956999999997,1.93426713,0.87794595
21.380445,2.00158335,1.07940411
21.380934,1.91322468,0.79890678
21.381422,1.99737486,1.01410875
21.381909999999998,1.97251632,0.92705481
21.382398,1.96409934,0.83533131
21.382886999999997,2.02758966,1.03234554
21.383375,1.94382207,0.76609233
21.383862999999998,2.037537,0.98691543
21.384352,1.99278378,0.93153798
21.384839999999997,1.94229171,0.79138251
21.385328,2.05474374,1.07271369
21.385816,1.90786842,0.79351128
21.386305,1.97709759,0.96211575
21.386792999999997,1.97022078,0.98137278
21.387281,1.87267995,0.82299033
21.38777,2.01534678,1.11118851
21.388258,1.90136439,0.81649611
21.388745999999998,1.95606495,0.98707239
21.389234,2.0034963,1.04202801
21.389722999999996,1.90825101,0.79700364
21.390211,2.04021513,1.11264039
21.390698999999998,1.93655286,0.82538397
21.391188,2.00426148,0.97161183
21.391675999999997,2.02567671,1.044765
21.392164,1.93999617,0.78523164
21.392652,2.07463842,1.12965093
21.393141,1.94458725,0.8493498
21.393628999999997,1.99775745,0.96199803
21.394117,2.02261599,1.05338799
21.394605,1.90365993,0.7771482
21.395094,2.04212808,1.09288305
21.395581999999997,1.90404252,0.82648269
21.39607,1.95376941,0.92622096
21.396559,2.01343383,1.05881292
21.397047,1.88874873,0.75112227
21.397534999999998,2.0413629,1.11988998
21.398023,1.94382207,0.86552649
21.398511999999997,1.98360162,0.93279366
21.399,2.06469108,1.08654579
21.399487999999998,1.9388484,0.73391553
21.399977,2.0792295,1.11605427
21.400464999999997,1.98474939,0.84911436
21.400953,2.00387889,0.87589566
21.401441,2.05703928,1.06789698
21.40193,1.92164166,0.72325206
21.402417999999997,2.04365844,1.10290887
21.402906,1.931589,0.87156945
21.403395,1.93273677,0.88045731
21.403883,1.99507932,1.10253609
21.404370999999998,1.85967189,0.7385949
21.404859,2.00005299,1.1108844
21.405347999999996,1.9201113,0.88178166
21.405836,1.92278943,0.85667787
21.406323999999998,2.01076551,1.10864772
21.406813,1.88913132,0.75142638
21.407300999999997,2.03485887,1.10025036
21.407789,1.95568236,0.89890992
21.408277,1.97136855,0.8733843
21.408766,2.06316072,1.14294348
21.409253999999997,1.91437245,0.73167885
21.409742,2.0677518,1.08479961
21.41023,1.97441946,0.89439732
21.410719,1.94726538,0.83693034
21.411206999999997,2.04633657,1.11264039
21.411695,1.87688844,0.7129908
21.412184,1.99737486,1.0802772
21.412672,1.92852828,0.90825885
21.413159999999998,1.9124595,0.84592611
21.413648,2.01572937,1.15099749
21.414136999999997,1.86847146,0.72066222
21.414625,2.00923515,1.08817425
21.415112999999998,1.94152653,0.91824543
21.415602,1.92431979,0.79913241
21.416089999999997,2.06048259,1.14872157
21.416578,1.89945144,0.69115374
21.417066,2.06163036,1.07894304
21.417555,2.00502666,0.94259385
21.418042999999997,1.96907301,0.7917651
21.418531,2.1056184,1.16820423
21.41902,1.91705058,0.69141861
21.419508,2.05742187,1.04913045
21.419995999999998,2.00502666,0.94711626
21.420484,1.91131173,0.73642689
21.420972999999996,2.06277813,1.15361676
21.421461,1.87765362,0.68762214
21.421948999999998,2.00234853,1.05227946
21.422438,1.98781011,0.98091171
21.422925999999997,1.88913132,0.73259118
21.423414,2.0677518,1.20249999
21.423902,1.89868626,0.69559767
21.424391,2.02414635,1.02953007
21.424878999999997,2.03141556,1.00367091
21.425367,1.91398986,0.69066324
21.425855,2.11212243,1.20804264
21.426344,1.91398986,0.7160319
21.426831999999997,2.02720707,1.01293155
21.42732,2.04442362,1.04753142
21.427809,1.88377506,0.68465952
21.428297,2.08649871,1.2241899
21.428784999999998,1.89868626,0.72134892
21.429273,1.9579779,0.95148171
21.429761999999997,2.01764232,1.04369571
21.43025,1.8443781,0.65306151
21.430737999999998,2.05321338,1.20265695
21.431227,1.89945144,0.74664891
21.431714999999997,1.94803056,0.95672025
21.432203,2.04098031,1.10495916
21.432691,1.86502815,0.66524553
21.43318,2.09184516,1.21343814
21.433667999999997,1.95147387,0.7752843
21.434156,1.96448193,0.89484858
21.434645,2.08649871,1.1141217
21.435133,1.88454024,0.63710064
21.435620999999998,2.06966475,1.16558496
21.436109,1.94994351,0.78956766
21.436597999999996,1.9277631,0.85834557
21.437086,2.05054506,1.13208381
21.437573999999998,1.85049954,0.63615888
21.438063,2.02835484,1.12881708
21.438550999999997,1.94611761,0.8303184
21.439039,1.91284209,0.79620903
21.439527,2.06813439,1.14222735
21.440016,1.87918398,0.62400429
21.440503999999997,2.0490147,1.09710135
21.440992,1.98168867,0.87965289
21.44148,1.93770063,0.80183016
21.441969,2.09146257,1.17238329
21.442456999999997,1.90901619,0.65313018
